name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
kansas,2014-09-20,31.1,20,23.7,33.3,20,24.2,20.5,83.9,0.66,100,8.33,rain,,,,22.5,219.1,1013.4,7,11.4,222.5,19.3,7,,2014-09-20T07:08:30,2014-09-20T19:22:59,0.94,Rain,Clear conditions throughout the day with rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-09-21,25.7,13.7,19.9,25.7,13.7,19.9,12.1,65.6,0,0,0,,,,46.4,27.1,306.7,1020.6,0.1,15.3,252.1,21.8,8,,2014-09-21T07:09:24,2014-09-21T19:21:22,0.97,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-09-22,24.7,8.1,16.3,24.7,8.1,16.3,10,69.8,0,0,0,,,,,10.7,150.9,1024.7,0,15.1,239.3,20.7,8,,2014-09-22T07:10:19,2014-09-22T19:19:46,0.99,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-09-23,25,12.2,18,25,12.2,18,12.4,72.5,1.28,100,16.67,rain,,,38.9,24.7,115.4,1021.5,31.8,15.9,159.7,13.7,6,,2014-09-23T07:11:13,2014-09-23T19:18:09,1,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-09-24,24.1,15.6,19,24.1,15.6,19,14,74.1,0.41,100,29.17,rain,,,,22.2,138.5,1020.8,69.5,15.9,168.6,14.4,7,,2014-09-24T07:12:08,2014-09-24T19:16:32,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-09-25,29.9,16.1,22.6,29.3,16.1,22.5,14.1,61.9,0,0,0,,,,33.5,15.4,123.5,1020.6,35.2,16,220.9,19,8,,2014-09-25T07:13:03,2014-09-25T19:14:56,0.01,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-09-26,28.9,15.8,21.8,28.5,15.8,21.8,14.8,67.5,0,0,0,,,,31.3,21.9,112.5,1019.5,28.3,15.9,227.3,19.6,8,,2014-09-26T07:13:59,2014-09-26T19:13:19,0.02,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-09-27,28.1,12.7,20.7,27.7,12.7,20.7,14.3,70.3,0,0,0,,,,29.5,17.8,87.4,1019,6.9,14.1,234.3,20.1,8,,2014-09-27T07:14:54,2014-09-27T19:11:43,0.05,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-09-28,29.1,12.7,20.4,28.5,12.7,20.3,13.9,71.9,0,0,0,,,,,12.4,75.5,1018.8,7.8,11.8,225.7,19.4,8,,2014-09-28T07:15:50,2014-09-28T19:10:07,0.09,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-09-29,30.5,12.4,20.9,29.8,12.4,20.8,14.5,71.3,0,0,0,,,,,11,90.7,1016.2,14.1,12.5,226.1,19.5,8,,2014-09-29T07:16:45,2014-09-29T19:08:31,0.13,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-09-30,30.5,16,23,29.9,16,23,15.4,65.8,0,0,0,,,,44.3,28.2,115.7,1010.1,17.9,15.9,133.8,11.4,4,,2014-09-30T07:17:41,2014-09-30T19:06:56,0.18,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-10-01,29.7,18.3,23.3,30.9,18.3,23.6,18.3,75.4,15.83,100,29.17,rain,,,82.1,28.8,156.1,1005.8,74.4,15.2,195.9,16.9,7,,2014-10-01T07:18:38,2014-10-01T19:05:21,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-10-02,20.7,13.7,18.3,20.7,13.7,18.3,16.6,90.4,9.94,100,25,rain,,,54.4,31.8,228.3,1007.2,75.5,13.3,144.4,12.4,5,,2014-10-02T07:19:34,2014-10-02T19:03:46,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-10-03,14.8,7.5,11.6,14.8,4.9,11.1,4.4,64.9,1.24,100,8.33,rain,,,58.9,33.4,292.6,1018.6,26.1,15.8,219.8,18.9,8,,2014-10-03T07:20:31,2014-10-03T19:02:12,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-10-04,16.6,2.8,9.5,16.6,1.3,8.7,0.8,58.9,0,0,0,,,,42.5,23.6,262.9,1017.6,0,16,213,18.5,8,,2014-10-04T07:21:28,2014-10-04T19:00:38,0.4,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-10-05,24.8,5.8,15,24.8,5.8,14.8,6.9,63.9,0.26,100,4.17,rain,,,60.7,29.7,242.7,1008.5,17.2,16,214.9,18.5,8,,2014-10-05T07:22:25,2014-10-05T18:59:05,0.44,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-10-06,24.1,10.8,16.7,24.1,10.8,16.7,9.3,66.2,0.42,100,8.33,rain,,,32.3,20.1,246.9,1007.5,12.6,15.6,148.6,12.8,6,,2014-10-06T07:23:22,2014-10-06T18:57:32,0.47,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-10-07,27,13.3,18.7,26.5,13.3,18.7,10.8,64.4,0,0,0,,,,37.1,22.6,289.2,1010.1,0.1,16,196.8,17,7,,2014-10-07T07:24:20,2014-10-07T18:55:59,0.49,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-10-08,23.9,9.1,16.8,23.9,8.1,16.7,9,64.9,0,0,0,,,,29.5,21.8,156.1,1017.3,15.2,15,163.3,14,5,,2014-10-08T07:25:18,2014-10-08T18:54:27,0.5,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-10-09,20.5,13.2,16.7,20.5,13.2,16.7,14.1,85.6,19.45,100,41.67,rain,,,53.6,23.5,68.6,1014.6,96.2,13.4,59.7,5.1,3,,2014-10-09T07:26:16,2014-10-09T18:52:56,0.51,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-10-10,13.1,9.2,11.4,13.1,7.8,11.1,7.9,79.8,8.72,100,58.33,rain,,,40.7,24.4,83,1019.9,99.9,15.5,76.7,6.8,3,,2014-10-10T07:27:15,2014-10-10T18:51:25,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-10-11,18,3.8,11.1,18,3.8,10.8,5,68.9,0,0,0,,,,,14.4,116.8,1021.1,23.6,15.8,211.2,18.4,7,,2014-10-11T07:28:14,2014-10-11T18:49:55,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-10-12,15.7,11.7,13.1,15.7,11.7,13.1,10.6,84.7,0,0,0,,,,,18.3,129.1,1010.3,100,15.8,118,10.1,4,,2014-10-12T07:29:13,2014-10-12T18:48:25,0.6,Overcast,Cloudy skies throughout the day.,cloudy,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-10-13,13.8,12,13.1,13.8,12,13.1,11.9,92.5,19.17,100,70.83,rain,,,54.1,35.8,256.7,1004.6,97.4,12.3,54.8,4.8,3,,2014-10-13T07:30:13,2014-10-13T18:46:57,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-10-14,20.5,11,15,20.5,11,15,4.9,52.7,0,0,0,,,,65.6,41.9,317.9,1010.7,20.8,16,209.2,18,7,,2014-10-14T07:31:13,2014-10-14T18:45:29,0.69,Partially cloudy,Partly cloudy throughout the day.,wind,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-10-15,21.6,4.9,12,21.6,2.3,11.4,4.3,63.7,0,0,0,,,,,13.3,234.8,1016,0,15.9,207.3,17.8,7,,2014-10-15T07:32:13,2014-10-15T18:44:01,0.74,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-10-16,26.7,6,15.1,26.7,4.9,14.8,8.4,69.5,0,0,0,,,,35.3,18,182.7,1009.4,0,15.5,196.8,16.9,7,,2014-10-16T07:33:14,2014-10-16T18:42:35,0.79,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-10-17,20.6,8.3,13.8,20.6,7.1,13.4,6.9,65.2,0,0,0,,,,40.7,23.2,303.4,1015,0,16,194.9,16.8,7,,2014-10-17T07:34:15,2014-10-17T18:41:09,0.83,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-10-18,17,4.5,10.7,17,3.8,10.1,5.8,73.9,0,0,0,,,,,18.1,242,1022.7,0,15.8,200.7,17.4,7,,2014-10-18T07:35:16,2014-10-18T18:39:44,0.88,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-10-19,22,3.9,12.7,22,2.8,12.6,6.8,71.5,0,0,0,,,,33.5,23.8,132.7,1019.4,4.1,14.7,181.9,15.8,7,,2014-10-19T07:36:17,2014-10-19T18:38:21,0.92,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-10-20,24.1,7.9,15,24.1,7.9,15,9.2,72.7,0,0,0,,,,,14.2,190.8,1017,2,13.4,193.2,16.7,7,,2014-10-20T07:37:19,2014-10-20T18:36:58,0.95,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-10-21,24.8,4.1,13.8,24.8,4.1,13.8,6.6,68.1,0,0,0,,,,,12.9,85.9,1018.8,5.5,13.3,192.1,16.7,7,,2014-10-21T07:38:22,2014-10-21T18:35:36,0.98,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-10-22,26,11.8,18.1,26,11.8,18.1,11.5,66.3,0,0,0,,,,38.9,22.6,127.3,1019,31.1,16,170.9,14.7,7,,2014-10-22T07:39:24,2014-10-22T18:34:15,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-10-23,21.7,14.8,17.9,21.7,14.8,17.9,16.1,89.2,30.04,100,33.33,rain,,,31.3,16.3,171.9,1017.9,66.9,12.1,175.7,15.1,7,,2014-10-23T07:40:27,2014-10-23T18:32:55,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-10-24,26,14,18.7,26,14,18.7,15.7,84,0,0,0,,,,,19.8,220.9,1015.6,18.3,11.6,148.2,12.8,6,,2014-10-24T07:41:31,2014-10-24T18:31:36,0,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-10-25,27.7,11.6,18.4,27.8,11.6,18.4,14.3,80.3,0,0,0,,,,,12.6,154.7,1016.3,18.6,9.5,179.2,15.6,7,,2014-10-25T07:42:34,2014-10-25T18:30:18,0.01,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-10-26,30.9,14.1,22.2,30,14.1,22,14,64.8,0,0,0,,,,56.4,36.8,136.9,1007.5,0,14.7,174,14.9,6,,2014-10-26T07:43:38,2014-10-26T18:29:02,0.04,Clear,Clear conditions throughout the day.,wind,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-10-27,23.7,13.2,20,23.7,13.2,20,12.2,61.2,0,0,0,,,,48.3,27.1,240.5,1003.6,9.3,16,88.6,7.6,4,,2014-10-27T07:44:43,2014-10-27T18:27:47,0.07,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-10-28,18.8,6.5,12.7,18.8,4.8,12.6,3.3,56.2,0,0,0,,,,33.5,21.3,294.2,1018.8,16.9,16,160.3,13.7,6,,2014-10-28T07:45:47,2014-10-28T18:26:32,0.11,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-10-29,17,1.6,9.2,17,1.5,9,2,65.7,0,0,0,,,,,14.7,199.5,1022.3,0,16,176.4,15.4,7,,2014-10-29T07:46:52,2014-10-29T18:25:20,0.16,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-10-30,20.9,7.1,13.9,20.9,7.1,13.7,4.4,55.3,0,0,0,,,,55.1,37.6,266.5,1018.1,11.9,16,171.5,14.8,6,,2014-10-30T07:47:57,2014-10-30T18:24:08,0.22,Clear,Clear conditions throughout the day.,wind,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-10-31,9.2,-0.9,5.1,6.4,-4.4,1.7,-3.8,54.9,0,0,0,,,,53.7,32.7,208.5,1031.1,29.6,16,179.3,15.5,7,,2014-10-31T07:49:03,2014-10-31T18:22:58,0.27,Partially cloudy,Clearing in the afternoon.,wind,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-11-01,11.7,-4.4,4,11.7,-8.1,2.6,-5.3,56,0,0,0,,,,35.3,27.4,127.8,1029.2,27,15.9,169.8,14.7,6,,2014-11-01T07:50:09,2014-11-01T18:21:49,0.33,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-11-02,16.9,8.7,12.1,16.9,4.9,10.9,0.4,44.9,0,0,0,,,,58.6,41.2,165.5,1018.8,23.7,16,141.8,12.9,6,,2014-11-02T06:51:15,2014-11-02T17:20:41,0.38,Partially cloudy,Partly cloudy throughout the day.,wind,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-11-03,20.5,11,15.1,20.5,11,15.1,8.2,64.2,1.35,100,8.33,rain,,,51.5,32.5,199.6,1014.8,42.1,16,91.3,7.8,4,,2014-11-03T06:52:21,2014-11-03T17:19:35,0.43,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-11-04,11.7,5.8,8.8,11.7,4.8,7.8,3.9,71.4,0,0,0,,,,,22,280.5,1022,0,16,77.7,6.8,4,,2014-11-04T06:53:27,2014-11-04T17:18:31,0.46,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-11-05,21.9,1,10.6,21.9,1,10.5,1.5,60.6,0,0,0,,,,49.8,26.2,209.5,1020.4,1.8,15.9,160.8,13.8,6,,2014-11-05T06:54:34,2014-11-05T17:17:27,0.49,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-11-06,12,0.8,7.6,12,0.8,6.1,-0.7,57.2,0,0,0,,,,55.4,29.2,310.7,1027.3,0,16,162.2,14,6,,2014-11-06T06:55:41,2014-11-06T17:16:26,0.5,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-11-07,19.8,-0.9,9.9,19.8,-2.9,9.4,0.7,57.9,0,0,0,,,,53.6,37,163.6,1016.7,0,16,149.9,13.1,6,,2014-11-07T06:56:48,2014-11-07T17:15:26,0.5,Clear,Clear conditions throughout the day.,wind,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-11-08,15.5,1.2,8.6,15.5,1.1,7.4,-0.2,55.4,0,0,0,,,,54.7,33.4,263,1020.1,8.6,16,158.6,13.7,6,,2014-11-08T06:57:55,2014-11-08T17:14:27,0.52,Clear,Clear conditions throughout the day.,wind,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-11-09,21,2,11.4,21,-1.1,10.3,1.3,51.9,0,0,0,,,,50,23.1,179.4,1010.1,0,16,91.3,7.7,4,,2014-11-09T06:59:02,2014-11-09T17:13:31,0.54,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-11-10,22.7,1,11.5,22.7,-5.6,9.7,4,62,0,0,0,,,,71.1,43,219.3,1000.2,26.5,16,145.1,12.6,6,,2014-11-10T07:00:09,2014-11-10T17:12:35,0.57,Partially cloudy,Becoming cloudy in the afternoon.,wind,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-11-11,1.7,-4.3,-1.7,-4.1,-11.7,-8.4,-9.5,56.7,0,0,0,,,,59.8,39.4,333.6,1023.8,54.3,15.8,156,13.5,6,,2014-11-11T07:01:16,2014-11-11T17:11:42,0.61,Partially cloudy,Clearing in the afternoon.,wind,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-11-12,-1.9,-7.1,-4.9,-8.1,-14.5,-11.5,-14.4,48.2,0,0,0,,,,44,26,318.4,1034.6,21.9,16,114,9.8,4,,2014-11-12T07:02:23,2014-11-12T17:10:50,0.66,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-11-13,0.5,-10.1,-5.5,-4.1,-15.5,-10.2,-12.6,58.9,0,0,0,,,,35.3,20.9,314.5,1035.8,23.1,16,150.8,13,6,,2014-11-13T07:03:31,2014-11-13T17:10:00,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-11-14,1,-10.9,-4.9,-1.1,-10.9,-6.8,-11.8,60.7,0,0,0,,,,,12.9,147.1,1031.1,18.9,16,138.6,11.9,6,,2014-11-14T07:04:38,2014-11-14T17:09:12,0.75,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-11-15,0.1,-5.2,-1.9,-0.7,-9,-5.2,-6.5,71.3,0.5,100,8.33,"rain,snow",,,,18.6,87.8,1023.8,71,15.3,77.5,6.6,4,,2014-11-15T07:05:45,2014-11-15T17:08:26,0.79,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-11-16,-0.9,-8.9,-5.9,-1.1,-16.8,-10.7,-11.3,66.5,0.3,100,4.17,snow,,,40.7,27.2,285.5,1023.2,30.3,15.1,91.9,7.9,5,,2014-11-16T07:06:52,2014-11-16T17:07:41,0.84,"Snow, Partially cloudy",Clearing in the afternoon with early morning snow.,snow,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-11-17,-3,-10.3,-6.4,-10.4,-16.4,-13.4,-14.6,53.5,0,0,0,,,,54,39.1,303.6,1026.5,16.6,16,112.4,9.7,4,,2014-11-17T07:07:58,2014-11-17T17:06:59,0.88,Clear,Clear conditions throughout the day.,wind,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-11-18,5.8,-13,-3.6,2.4,-17.3,-7.2,-12.4,53.9,0,0,0,,,,35.3,19.4,225.8,1023.9,0,16,145.3,12.7,6,,2014-11-18T07:09:05,2014-11-18T17:06:18,0.92,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-11-19,5.1,-7.1,1,1.2,-7.1,-1.9,-7,56.6,0,0,0,,,,37.1,29.1,285.5,1019.9,23.4,16,140.4,11.9,6,,2014-11-19T07:10:11,2014-11-19T17:05:39,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-11-20,5.8,-9,-2.4,3.6,-9,-4.2,-8.9,63.3,0,0,0,,,,,12.7,104.1,1024.3,0,16,135.3,11.7,6,,2014-11-20T07:11:17,2014-11-20T17:05:03,0.98,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-11-21,6.2,-4.9,0.9,6.2,-8.9,-1.7,-2.4,78.9,0.88,100,12.5,rain,,,,19.3,77.9,1021.8,57.2,11.4,43.4,3.7,2,,2014-11-21T07:12:23,2014-11-21T17:04:28,1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-11-22,15.7,6.2,11.2,15.7,4.5,10.9,9.8,91.5,0.35,100,8.33,rain,,,44.3,27.7,214,1011.4,90.8,8.6,84.7,7.3,4,,2014-11-22T07:13:28,2014-11-22T17:03:55,1,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-11-23,13.9,6,11,13.9,1.2,9.4,8.9,87.2,7.75,100,41.67,rain,,,58.3,36.4,230.4,998.8,92.9,10.9,17.5,1.6,1,,2014-11-23T07:14:32,2014-11-23T17:03:24,0.01,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-11-24,6.8,-1.2,2.7,2.7,-5.9,-1.6,-5.9,53.6,0,0,0,,,,53.4,34.1,295,1010.1,18.9,16,127.5,10.8,5,,2014-11-24T07:15:37,2014-11-24T17:02:55,0.02,Clear,Clear conditions throughout the day.,wind,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-11-25,8.8,-5.9,1.6,5.8,-9.5,-1.2,-8.6,48.2,0,0,0,,,,27.7,20.1,231.7,1021.1,16.2,16,132.4,11.5,5,,2014-11-25T07:16:40,2014-11-25T17:02:29,0.05,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-11-26,7,-1.8,3.5,3.9,-8.1,-1.3,-3.2,62.4,0.47,100,4.17,rain,,,59.1,43.1,287.3,1020.1,93.8,16,127.1,10.8,5,,2014-11-26T07:17:43,2014-11-26T17:02:04,0.09,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-11-27,4.3,-4.5,-0.6,1.2,-8.8,-3.9,-6.7,64.5,0,0,0,,,,,24.3,152.4,1031.4,42.7,15.8,125.2,10.8,5,,2014-11-27T07:18:46,2014-11-27T17:01:42,0.14,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-11-28,18.9,-0.8,8.8,18.9,-4.9,7.1,-1.4,50.5,0,0,0,,,,31.3,21,182.9,1013.3,0,16,122.6,10.4,5,,2014-11-28T07:19:48,2014-11-28T17:01:21,0.2,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-11-29,19.3,4.6,11.3,19.3,3.4,10.9,4.1,64.5,0,0,0,,,,35.3,22.3,158.9,1003,0,16,118.6,10.2,5,,2014-11-29T07:20:49,2014-11-29T17:01:03,0.25,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-11-30,12.5,-5.8,0,12.5,-13.5,-5.6,-7.1,60.4,0,0,0,,,,48.7,33,282.9,1017.3,31.3,15.1,120.2,10.4,5,,2014-11-30T07:21:49,2014-11-30T17:00:47,0.31,Partially cloudy,Partly cloudy throughout the day.,wind,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-12-01,-1.7,-8,-5.5,-6,-15.2,-11.1,-16.2,43.6,0,0,0,,,,44.3,29.7,101.8,1037,0.3,16,118.4,10.2,5,,2014-12-01T07:22:48,2014-12-01T17:00:33,0.36,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-12-02,6,-7.1,-0.9,2.6,-10.1,-4.4,-11.5,46.3,0,0,0,,,,38.9,24.4,168.5,1024.1,25.4,16,124.7,10.8,5,,2014-12-02T07:23:47,2014-12-02T17:00:22,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-12-03,7.1,-6.1,1,5.2,-6.1,-0.9,-8.6,51.9,0,0,0,,,,29.5,20.9,128.3,1026.2,0,16,88.4,7.4,4,,2014-12-03T07:24:44,2014-12-03T17:00:12,0.45,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-12-04,5.8,1.8,3.9,4.8,-1.6,1.8,-1.1,71,0,0,0,,,,,12.9,103.7,1022,93.5,13.6,106.9,9.3,5,,2014-12-04T07:25:41,2014-12-04T17:00:05,0.48,Overcast,Cloudy skies throughout the day.,cloudy,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-12-05,8.8,5.1,6.4,6.9,2.4,4.7,5.4,92.9,25.62,100,62.5,rain,,,,15.9,141.4,1020.2,94,6.5,53.3,4.6,3,,2014-12-05T07:26:36,2014-12-05T16:59:59,0.49,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-12-06,6,2,4,4.3,-1.8,1.1,2.7,91.2,0,0,0,,,,,16.3,134.1,1032.9,99.3,8.4,86.5,7.4,4,,2014-12-06T07:27:30,2014-12-06T16:59:57,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2014-12-07,7,1.8,4.2,7,-1.9,1.2,3.1,92.9,0.8,100,16.67,rain,,,,23.5,163,1028.6,100,5.9,27.3,2.5,1,,2014-12-07T07:28:23,2014-12-07T16:59:56,0.51,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
